id,timestamp,symbol,provider,price
2026-09-13T17:30:00+00:00_AVAXUSDT,2026-09-13T17:30:00+00:00,AVAXUSDT,Bitget,7.41
2026-09-13T17:30:00+00:00_ADAUSDT,2026-09-13T17:30:00+00:00,ADAUSDT,Bitget,0.2082
2026-09-13T17:30:00+00:00_NEWTUSDT,2026-09-13T17:30:00+00:00,NEWTUSDT,Bitget,0.04451
2026-09-13T17:30:00+00:00_VIRTUALUSDT,2026-09-13T17:30:00+00:00,VIRTUALUSDT,Bitget,0.6211
2026-09-13T17:30:00+00:00_SHIBUSDT,2026-09-13T17:30:00+00:00,SHIBUSDT,Bitget,5.239e-06
2026-09-13T17:30:00+00:00_1000BONKUSDT,2026-09-13T17:30:00+00:00,1000BONKUSDT,Bitget,0.002758
2026-09-13T17:30:00+00:00_HBARUSDT,2026-09-13T17:30:00+00:00,HBARUSDT,Bitget,0.0762
2026-09-13T17:30:00+00:00_GTLBUSDT,2026-09-13T17:30:00+00:00,GTLBUSDT,Bitget,47.29
2026-09-13T17:30:00+00:00_ONDOUSDT,2026-09-13T17:30:00+00:00,ONDOUSDT,Bitget,0.3487
2026-09-13T17:30:00+00:00_SPYUSDT,2026-09-13T17:30:00+00:00,SPYUSDT,Bitget,761.73
2026-09-13T17:30:00+00:00_PROMUSDT,2026-09-13T17:30:00+00:00,PROMUSDT,Bitget,5.7131
2026-09-13T17:30:00+00:00_BTCUSDT,2026-09-13T17:30:00+00:00,BTCUSDT,Bitget,77236.9
2026-09-13T17:30:00+00:00_SOLUSDT,2026-09-13T17:30:00+00:00,SOLUSDT,Bitget,100.87
2026-09-13T17:30:00+00:00_TRUMPUSDT,2026-09-13T17:30:00+00:00,TRUMPUSDT,Bitget,1.981
2026-09-13T17:30:00+00:00_SUIUSDT,2026-09-13T17:30:00+00:00,SUIUSDT,Bitget,0.719
2026-09-13T17:30:00+00:00_MSTRUSDT,2026-09-13T17:30:00+00:00,MSTRUSDT,Bitget,130.62
2026-09-13T17:30:00+00:00_MSTUUSDT,2026-09-13T17:30:00+00:00,MSTUUSDT,Bitget,30.2833
2026-09-13T17:30:00+00:00_ETHUSDT,2026-09-13T17:30:00+00:00,ETHUSDT,Bitget,2503.13
2026-09-13T17:30:00+00:00_RIVERUSDT,2026-09-13T17:30:00+00:00,RIVERUSDT,Bitget,1.208
2026-09-13T17:30:00+00:00_BUSDT,2026-09-13T17:30:00+00:00,BUSDT,Bitget,0.219
2026-09-13T17:30:00+00:00_TUTUSDT,2026-09-13T17:30:00+00:00,TUTUSDT,Bitget,0.01943
2026-09-13T17:30:00+00:00_NAVERUSDT,2026-09-13T17:30:00+00:00,NAVERUSDT,Bitget,152.41
2026-09-13T17:30:00+00:00_FARTCOINUSDT,2026-09-13T17:30:00+00:00,FARTCOINUSDT,Bitget,0.1422
2026-09-13T17:30:00+00:00_ASTERUSDT,2026-09-13T17:30:00+00:00,ASTERUSDT,Bitget,0.6985
2026-09-13T17:30:00+00:00_AMZNUSDT,2026-09-13T17:30:00+00:00,AMZNUSDT,Bitget,254.26
2026-09-13T17:30:00+00:00_BMNRUSDT,2026-09-13T17:30:00+00:00,BMNRUSDT,Bitget,24.666
